image,label_type,label_id,nuclei_channel,nuclei_channel_label,mean_intensity,max_intensity,variance_intensity,summed_intensity,area,perimeter,eccentricity,solidity,major_axis_length,minor_axis_length,equivalent_diameter,centroid_row,centroid_col,mean_intensity_ch0,max_intensity_ch0,variance_intensity_ch0,summed_intensity_ch0,mean_intensity_ch1,max_intensity_ch1,variance_intensity_ch1,summed_intensity_ch1,mean_intensity_ch2,max_intensity_ch2,variance_intensity_ch2,summed_intensity_ch2
cells.ome.tif,Cells,71,0,ch0,24.016242317822652,92.0,954.1072866699916,54709.0,2278.0,197.36753236814715,0.7511153140623755,0.9432712215320911,67.98815427905774,44.88380963891267,53.855730269923,269.13652326602283,315.9468832309043,24.016242317822652,92.0,954.1072866699916,54709.0,24.016242317822652,92.0,954.1072866699916,54709.0,24.016242317822652,92.0,954.1072866699916,54709.0
cells.ome.tif,Cells,72,0,ch0,18.979857819905213,63.0,446.02289603033773,48057.0,2532.0,223.82337649086287,0.8184975894576114,0.8594704684317719,78.36460854867263,45.021248253174264,56.77889156429026,120.68680884676145,488.8428120063191,18.979857819905213,63.0,446.02289603033773,48057.0,18.979857819905213,63.0,446.02289603033773,48057.0,18.979857819905213,63.0,446.02289603033773,48057.0
cells.ome.tif,Cells,73,0,ch0,20.449458483754512,69.0,596.5422710665677,33987.0,1662.0,177.88225099390854,0.6428514776013694,0.9702276707530648,55.96389023715386,42.86782768628977,46.00134914706133,336.5812274368231,503.161853188929,20.449458483754512,69.0,596.5422710665677,33987.0,20.449458483754512,69.0,596.5422710665677,33987.0,20.449458483754512,69.0,596.5422710665677,33987.0
cells.ome.tif,Cells,74,0,ch0,32.593360995850624,103.0,1136.9786873996168,54985.0,1687.0,203.9655121145938,0.900671803675625,0.8339100346020761,77.28379202098944,33.57981226336111,46.346036637108675,356.15056312981625,386.7486662714878,32.593360995850624,103.0,1136.9786873996168,54985.0,32.593360995850624,103.0,1136.9786873996168,54985.0,32.593360995850624,103.0,1136.9786873996168,54985.0
cells.ome.tif,Cells,75,0,ch0,15.828660436137072,63.0,429.83980163236,30486.0,1926.0,189.22539674441617,0.7801875930279457,0.9673530889000502,65.36851826942377,40.8909901317484,49.52029243815028,15.61214953271028,308.791277258567,15.828660436137072,63.0,429.83980163236,30486.0,15.828660436137072,63.0,429.83980163236,30486.0,15.828660436137072,63.0,429.83980163236,30486.0
cells.ome.tif,Cells,76,0,ch0,45.82509505703422,113.0,1665.7830964738537,24104.0,526.0,101.97665940288701,0.7981071990996678,0.9477477477477477,35.752355241061146,21.541347333986902,25.879026267050612,242.3593155893536,11.022813688212928,45.82509505703422,113.0,1665.7830964738537,24104.0,45.82509505703422,113.0,1665.7830964738537,24104.0,45.82509505703422,113.0,1665.7830964738537,24104.0
cells.ome.tif,Cells,77,0,ch0,17.349971313826735,79.0,670.6497518637784,30241.0,1743.0,169.49747468305833,0.7096023623468327,0.9792134831460674,58.21055055736625,41.01529136712511,47.108985623481516,275.0631095811819,17.413654618473895,17.349971313826735,79.0,670.6497518637784,30241.0,17.349971313826735,79.0,670.6497518637784,30241.0,17.349971313826735,79.0,670.6497518637784,30241.0
cells.ome.tif,Cells,78,0,ch0,15.572851805728519,100.0,640.2878640548338,37515.0,2409.0,191.16652224137044,0.6466313656996008,0.9659182036888533,63.647946293955705,48.55082185170604,55.38261517179382,346.28227480282277,157.84765462847653,15.572851805728519,100.0,640.2878640548338,37515.0,15.572851805728519,100.0,640.2878640548338,37515.0,15.572851805728519,100.0,640.2878640548338,37515.0
cells.ome.tif,Cells,79,0,ch0,26.47675962815405,76.0,774.4021823286755,79748.0,3012.0,227.3380951166243,0.7563570510057742,0.9681774349083896,77.9515859043891,50.99273232449436,61.92735670721228,26.40305444887118,258.02091633466136,26.47675962815405,76.0,774.4021823286755,79748.0,26.47675962815405,76.0,774.4021823286755,79748.0,26.47675962815405,76.0,774.4021823286755,79748.0
cells.ome.tif,Cells,80,0,ch0,17.637261356155367,114.0,1017.7426800574337,26791.0,1519.0,157.63961030678928,0.7173100564800929,0.9819004524886877,54.76430280709743,38.15725278980841,43.977845200199525,84.41803818301514,504.47728768926925,17.637261356155367,114.0,1017.7426800574337,26791.0,17.637261356155367,114.0,1017.7426800574337,26791.0,17.637261356155367,114.0,1017.7426800574337,26791.0
cells.ome.tif,Cells,81,0,ch0,12.37659683188554,114.0,764.7968564818092,24221.0,1957.0,189.37972567696687,0.8486027247419848,0.9440424505547516,70.45026215854566,37.27034711155362,49.91722938071296,249.54062340316813,381.3582013285641,12.37659683188554,114.0,764.7968564818092,24221.0,12.37659683188554,114.0,764.7968564818092,24221.0,12.37659683188554,114.0,764.7968564818092,24221.0
cells.ome.tif,Cells,82,0,ch0,16.795618153364632,95.0,800.0749729746941,53662.0,3195.0,217.37972567696687,0.40124975804176594,0.9794604537093807,67.45969466245342,61.790967802028675,63.7808775843422,297.1455399061033,177.09327073552424,16.795618153364632,95.0,800.0749729746941,53662.0,16.795618153364632,95.0,800.0749729746941,53662.0,16.795618153364632,95.0,800.0749729746941,53662.0
cells.ome.tif,Cells,83,0,ch0,18.58764367816092,88.0,704.9334105397015,25874.0,1392.0,161.63961030678928,0.6264526328088887,0.9361129791526563,51.27242864081159,39.96478115493505,42.099280828433955,503.3548850574713,53.44181034482759,18.58764367816092,88.0,704.9334105397015,25874.0,18.58764367816092,88.0,704.9334105397015,25874.0,18.58764367816092,88.0,704.9334105397015,25874.0
cells.ome.tif,Cells,84,0,ch0,61.72018779342723,90.0,502.1827379929026,65732.0,1065.0,134.42640687119285,0.3680570649890927,0.9433126660761736,40.15233767375695,37.33377219000707,36.823906842470535,187.72206572769954,14.089201877934272,61.72018779342723,90.0,502.1827379929026,65732.0,61.72018779342723,90.0,502.1827379929026,65732.0,61.72018779342723,90.0,502.1827379929026,65732.0
cells.ome.tif,Cells,85,0,ch0,29.57686604053386,117.0,1316.6197712954508,59834.0,2023.0,182.36753236814715,0.7938245556004703,0.9796610169491525,66.40898688247611,40.38641529761715,50.751981232255694,499.29362333168564,95.30993573900149,29.57686604053386,117.0,1316.6197712954508,59834.0,29.57686604053386,117.0,1316.6197712954508,59834.0,29.57686604053386,117.0,1316.6197712954508,59834.0
cells.ome.tif,Cells,86,0,ch0,34.08764367816092,120.0,1672.4851346776322,23725.0,696.0,123.1543289325507,0.8629317908631349,0.8754716981132076,43.64836432281065,22.056409681730972,29.768686956862464,273.5014367816092,357.6954022988506,34.08764367816092,120.0,1672.4851346776322,23725.0,34.08764367816092,120.0,1672.4851346776322,23725.0,34.08764367816092,120.0,1672.4851346776322,23725.0
cells.ome.tif,Cells,87,0,ch0,33.03245436105477,83.0,709.8123341383836,16285.0,493.0,118.90559159102155,0.9666171062635226,0.9517374517374517,52.109622859063265,13.351800243640275,25.05408341078227,514.2535496957404,213.54361054766736,33.03245436105477,83.0,709.8123341383836,16285.0,33.03245436105477,83.0,709.8123341383836,16285.0,33.03245436105477,83.0,709.8123341383836,16285.0
cells.ome.tif,Cells,88,0,ch0,3.0515734265734267,25.0,11.709752769084064,3491.0,1144.0,140.61017305526642,0.7918276838869795,0.9613445378151261,50.05618702610214,30.571543980388835,38.16524648390242,424.7770979020979,405.68444055944053,3.0515734265734267,25.0,11.709752769084064,3491.0,3.0515734265734267,25.0,11.709752769084064,3491.0,3.0515734265734267,25.0,11.709752769084064,3491.0
cells.ome.tif,Cells,89,0,ch0,21.19855305466238,118.0,1206.1108982278927,52742.0,2488.0,222.30865786510142,0.8998988753864872,0.9434963974213121,87.3672743848824,38.10074856493638,56.28338997698242,33.39710610932476,215.0683279742765,21.19855305466238,118.0,1206.1108982278927,52742.0,21.19855305466238,118.0,1206.1108982278927,52742.0,21.19855305466238,118.0,1206.1108982278927,52742.0
cells.ome.tif,Cells,90,0,ch0,19.029595015576323,114.0,1086.7452300540563,12217.0,642.0,154.65180361560903,0.9846240905194479,0.816793893129771,74.41626991628526,12.999523504140502,28.590554169515052,264.3208722741433,367.0529595015576,19.029595015576323,114.0,1086.7452300540563,12217.0,19.029595015576323,114.0,1086.7452300540563,12217.0,19.029595015576323,114.0,1086.7452300540563,12217.0
cells.ome.tif,Cells,91,0,ch0,5.850467289719626,64.0,107.19259323958426,3130.0,535.0,102.5685424949238,0.9061539181944104,0.9553571428571429,41.09399038810607,17.380624245054097,26.099485750361293,152.4841121495327,362.04672897196264,5.850467289719626,64.0,107.19259323958426,3130.0,5.850467289719626,64.0,107.19259323958426,3130.0,5.850467289719626,64.0,107.19259323958426,3130.0
cells.ome.tif,Cells,92,0,ch0,8.457095709570957,30.0,32.83121752769336,15375.0,1818.0,174.12489168102783,0.8111530710671334,0.9634340222575517,64.07886406755667,37.475492238184124,48.111843576488795,445.12926292629265,282.97084708470845,8.457095709570957,30.0,32.83121752769336,15375.0,8.457095709570957,30.0,32.83121752769336,15375.0,8.457095709570957,30.0,32.83121752769336,15375.0
cells.ome.tif,Cells,93,0,ch0,8.885593220338983,33.0,47.71713707746816,6291.0,708.0,102.46803743153546,0.4845706935961541,0.965893587994543,32.46302647933973,28.397100704903217,30.024216853608277,413.0974576271187,167.3177966101695,8.885593220338983,33.0,47.71713707746816,6291.0,8.885593220338983,33.0,47.71713707746816,6291.0,8.885593220338983,33.0,47.71713707746816,6291.0
cells.ome.tif,NucleiLabels,1,0,ch0,72.48116438356165,103.0,331.27704247982734,84658.0,1168.0,128.81118318204307,0.6811595382285616,0.9733333333333334,45.23941535110134,33.1213601383533,38.563503319209346,264.76027397260276,492.6849315068493,72.48116438356165,103.0,331.27704247982734,84658.0,72.48116438356165,103.0,331.27704247982734,84658.0,72.48116438356165,103.0,331.27704247982734,84658.0
cells.ome.tif,NucleiLabels,2,0,ch0,71.46241610738255,100.0,355.38684248457275,106479.0,1490.0,144.61017305526642,0.6974669149628552,0.9789750328515112,51.478693574539975,36.89050615748124,43.55602049838107,216.06375838926175,305.48590604026845,71.46241610738255,100.0,355.38684248457275,106479.0,71.46241610738255,100.0,355.38684248457275,106479.0,71.46241610738255,100.0,355.38684248457275,106479.0
cells.ome.tif,NucleiLabels,3,0,ch0,53.96401028277635,83.0,214.81447166399028,62976.0,1167.0,126.46803743153546,0.5536473587617322,0.974937343358396,42.33990537756493,35.258608054225995,38.54699143520717,196.4541559554413,392.16281062553554,53.96401028277635,83.0,214.81447166399028,62976.0,53.96401028277635,83.0,214.81447166399028,62976.0,53.96401028277635,83.0,214.81447166399028,62976.0
cells.ome.tif,NucleiLabels,4,0,ch0,65.28860418071477,94.0,229.47705826746738,96823.0,1483.0,142.36753236814712,0.5536936727099961,0.9795244385733157,47.71085075045702,39.72980021737377,43.45358724941183,459.7066756574511,117.67228590694538,65.28860418071477,94.0,229.47705826746738,96823.0,65.28860418071477,94.0,229.47705826746738,96823.0,65.28860418071477,94.0,229.47705826746738,96823.0
cells.ome.tif,NucleiLabels,5,0,ch0,56.63041474654378,76.0,170.32884452844613,61444.0,1085.0,122.46803743153546,0.6573048782485829,0.9765976597659766,42.85566401358489,32.297090022811666,37.1680629847407,324.4129032258065,43.24976958525345,56.63041474654378,76.0,170.32884452844613,61444.0,56.63041474654378,76.0,170.32884452844613,61444.0,56.63041474654378,76.0,170.32884452844613,61444.0
cells.ome.tif,NucleiLabels,6,0,ch0,65.94174757281553,92.0,202.6470920916203,81504.0,1236.0,130.22539674441617,0.6486991435155595,0.9778481012658228,45.51374919319652,34.63800913698224,39.67019129387532,474.6173139158576,307.19417475728153,65.94174757281553,92.0,202.6470920916203,81504.0,65.94174757281553,92.0,202.6470920916203,81504.0,65.94174757281553,92.0,202.6470920916203,81504.0
cells.ome.tif,NucleiLabels,7,0,ch0,76.22543859649123,106.0,296.13952831640506,86897.0,1140.0,124.8111831820431,0.6057368385256522,0.9768637532133676,42.77043327197653,34.03093921441824,38.09846559899868,282.51140350877193,448.68859649122805,76.22543859649123,106.0,296.13952831640506,86897.0,76.22543859649123,106.0,296.13952831640506,86897.0,76.22543859649123,106.0,296.13952831640506,86897.0
cells.ome.tif,NucleiLabels,8,0,ch0,37.996451383960256,73.0,248.2774891816322,53537.0,1409.0,146.95331880577405,0.8111400404122774,0.9697178251892636,55.48244916130108,32.44902007315984,42.35557246138747,68.89567068843151,334.8559261887864,37.996451383960256,73.0,248.2774891816322,53537.0,37.996451383960256,73.0,248.2774891816322,53537.0,37.996451383960256,73.0,248.2774891816322,53537.0
cells.ome.tif,NucleiLabels,9,0,ch0,57.14174757281553,78.0,191.5507814120087,58856.0,1030.0,119.39696961966999,0.6100651282108396,0.9744560075685903,40.70535439207547,32.25293935805445,36.21376438700094,418.38058252427186,66.85728155339805,57.14174757281553,78.0,191.5507814120087,58856.0,57.14174757281553,78.0,191.5507814120087,58856.0,57.14174757281553,78.0,191.5507814120087,58856.0
cells.ome.tif,NucleiLabels,10,0,ch0,66.46311176040906,89.0,210.5685808209647,90988.0,1369.0,146.8528137423857,0.8418178943821363,0.954006968641115,57.409132123257464,30.987247554843798,41.750029182533964,437.5551497443389,139.88677867056245,66.46311176040906,89.0,210.5685808209647,90988.0,66.46311176040906,89.0,210.5685808209647,90988.0,66.46311176040906,89.0,210.5685808209647,90988.0
cells.ome.tif,NucleiLabels,11,0,ch0,45.22255414488424,68.0,201.9549506085321,60553.0,1339.0,138.02438661763952,0.7699838482890724,0.9823917828319882,51.757289746612635,33.02443109247379,41.29004420438882,196.8842419716206,434.9141150112024,45.22255414488424,68.0,201.9549506085321,60553.0,45.22255414488424,68.0,201.9549506085321,60553.0,45.22255414488424,68.0,201.9549506085321,60553.0
cells.ome.tif,NucleiLabels,12,0,ch0,49.723837209302324,82.0,335.72315271768525,51315.0,1032.0,127.88225099390856,0.7961098650351237,0.9555555555555556,47.64086426807509,28.829969792123237,36.24890633062862,101.4515503875969,350.1579457364341,49.723837209302324,82.0,335.72315271768525,51315.0,49.723837209302324,82.0,335.72315271768525,51315.0,49.723837209302324,82.0,335.72315271768525,51315.0
cells.ome.tif,NucleiLabels,13,0,ch0,65.91245791245791,90.0,244.33072022129267,78304.0,1188.0,131.29646455628165,0.6853607726492755,0.9674267100977199,45.74912047305336,33.31467825427405,38.89226888657144,246.19949494949495,126.34343434343434,65.91245791245791,90.0,244.33072022129267,78304.0,65.91245791245791,90.0,244.33072022129267,78304.0,65.91245791245791,90.0,244.33072022129267,78304.0
cells.ome.tif,NucleiLabels,14,0,ch0,72.02920830130668,100.0,327.26740206345147,93710.0,1301.0,140.36753236814712,0.766775157795364,0.9687267311988086,51.32487662157732,32.94624776118721,40.69993424688112,215.09761721752497,27.777094542659494,72.02920830130668,100.0,327.26740206345147,93710.0,72.02920830130668,100.0,327.26740206345147,93710.0,72.02920830130668,100.0,327.26740206345147,93710.0
cells.ome.tif,NucleiLabels,15,0,ch0,54.77556325823224,82.0,187.03714981272284,63211.0,1154.0,130.71067811865476,0.5996664752352309,0.9656903765690377,43.62579411394152,34.911543265533794,38.33168969174693,430.75043327556324,198.94887348353552,54.77556325823224,82.0,187.03714981272284,63211.0,54.77556325823224,82.0,187.03714981272284,63211.0,54.77556325823224,82.0,187.03714981272284,63211.0
cells.ome.tif,NucleiLabels,16,0,ch0,64.43628950050969,92.0,293.42229163484393,63212.0,981.0,113.98275605729688,0.35731764937137517,0.98001998001998,36.58608838844605,34.17078171526412,35.34187308823903,284.4199796126402,224.03975535168195,64.43628950050969,92.0,293.42229163484393,63212.0,64.43628950050969,92.0,293.42229163484393,63212.0,64.43628950050969,92.0,293.42229163484393,63212.0
cells.ome.tif,NucleiLabels,17,0,ch0,56.153591160221,83.0,155.4427080980434,50819.0,905.0,121.98275605729691,0.8694715615777135,0.9516298633017876,49.10223762273052,24.255670613724096,33.94527637220416,125.70939226519337,336.6453038674033,56.153591160221,83.0,155.4427080980434,50819.0,56.153591160221,83.0,155.4427080980434,50819.0,56.153591160221,83.0,155.4427080980434,50819.0
cells.ome.tif,NucleiLabels,18,0,ch0,69.07071547420965,97.0,320.9525700371815,83023.0,1202.0,129.05382386916236,0.6682675633860045,0.9756493506493507,45.380570629597635,33.7595597726463,39.1207608920336,320.29534109816973,80.55740432612313,69.07071547420965,97.0,320.9525700371815,83023.0,69.07071547420965,97.0,320.9525700371815,83023.0,69.07071547420965,97.0,320.9525700371815,83023.0
cells.ome.tif,NucleiLabels,19,0,ch0,57.244791666666664,82.0,218.2786187065972,54955.0,960.0,116.32590180780451,0.6374434899682103,0.96579476861167,39.99982762389926,30.819751599736446,34.961549778946534,181.05729166666666,52.57395833333333,57.244791666666664,82.0,218.2786187065972,54955.0,57.244791666666664,82.0,218.2786187065972,54955.0,57.244791666666664,82.0,218.2786187065972,54955.0
cells.ome.tif,NucleiLabels,20,0,ch0,61.7970479704797,87.0,262.7890687762966,50241.0,813.0,104.9116882454314,0.5481453789933105,0.972488038277512,35.23048191137364,29.466178696659735,32.173649930800316,391.07134071340715,419.78720787207874,61.7970479704797,87.0,262.7890687762966,50241.0,61.7970479704797,87.0,262.7890687762966,50241.0,61.7970479704797,87.0,262.7890687762966,50241.0
cells.ome.tif,NucleiLabels,21,0,ch0,58.93640699523053,79.0,232.9307730998556,74142.0,1258.0,132.46803743153546,0.3742498724407661,0.9744384198295895,41.70490721100809,38.67412399803662,40.021685962448345,152.80445151033388,249.97138314785374,58.93640699523053,79.0,232.9307730998556,74142.0,58.93640699523053,79.0,232.9307730998556,74142.0,58.93640699523053,79.0,232.9307730998556,74142.0
cells.ome.tif,NucleiLabels,22,0,ch0,41.970873786407765,59.0,153.59932818618842,47553.0,1133.0,124.71067811865474,0.49283457580937656,0.9725321888412017,40.77395758100483,35.47835936436155,37.98131651463571,160.261253309797,489.06707855251545,41.970873786407765,59.0,153.59932818618842,47553.0,41.970873786407765,59.0,153.59932818618842,47553.0,41.970873786407765,59.0,153.59932818618842,47553.0
cells.ome.tif,NucleiLabels,23,0,ch0,65.29424778761062,88.0,250.72389021588742,88539.0,1356.0,137.63961030678928,0.6032820554627008,0.9727403156384505,46.57016377012319,37.14100521433324,41.55132756797165,486.7566371681416,222.44690265486724,65.29424778761062,88.0,250.72389021588742,88539.0,65.29424778761062,88.0,250.72389021588742,88539.0,65.29424778761062,88.0,250.72389021588742,88539.0
cells.ome.tif,NucleiLabels,24,0,ch0,57.28811777076761,78.0,171.53213010600382,54481.0,951.0,115.74011537017762,0.7038616070635086,0.9713993871297242,41.32003035702515,29.35115177082381,34.79728160421644,490.43953732912723,370.1261829652997,57.28811777076761,78.0,171.53213010600382,54481.0,57.28811777076761,78.0,171.53213010600382,54481.0,57.28811777076761,78.0,171.53213010600382,54481.0
cells.ome.tif,NucleiLabels,25,0,ch0,57.03872889771599,82.0,244.5675169543089,57438.0,1007.0,127.05382386916237,0.8603718800397951,0.9673390970220941,50.40015888993334,25.687286762202934,35.80715321759479,204.84409136047665,120.4617676266137,57.03872889771599,82.0,244.5675169543089,57438.0,57.03872889771599,82.0,244.5675169543089,57438.0,57.03872889771599,82.0,244.5675169543089,57438.0
cells.ome.tif,NucleiLabels,26,0,ch0,64.1766497461929,93.0,257.27031770980955,63214.0,985.0,117.63961030678927,0.6573271765853007,0.969488188976378,40.88145434916571,30.80848161136975,35.413852537730705,395.71573604060916,132.30659898477157,64.1766497461929,93.0,257.27031770980955,63214.0,64.1766497461929,93.0,257.27031770980955,63214.0,64.1766497461929,93.0,257.27031770980955,63214.0
cells.ome.tif,NucleiLabels,27,0,ch0,66.00692383778437,87.0,239.36394810399165,66733.0,1011.0,121.63961030678927,0.711351010160702,0.9674641148325359,43.158555471987995,30.333426329401984,35.878199226372125,193.0811078140455,142.16815034619188,66.00692383778437,87.0,239.36394810399165,66733.0,66.00692383778437,87.0,239.36394810399165,66733.0,66.00692383778437,87.0,239.36394810399165,66733.0
cells.ome.tif,NucleiLabels,28,0,ch0,55.205078125,82.0,238.94817733764648,56530.0,1024.0,120.46803743153546,0.46281459510550105,0.9660377358490566,38.52760838255886,34.15299507715395,36.1081333470564,430.9638671875,362.1689453125,55.205078125,82.0,238.94817733764648,56530.0,55.205078125,82.0,238.94817733764648,56530.0,55.205078125,82.0,238.94817733764648,56530.0
cells.ome.tif,NucleiLabels,29,0,ch0,60.76907426246185,85.0,300.37291948889,59736.0,983.0,116.71067811865476,0.6390553328882049,0.9771371769383698,40.43674370494168,31.102356698327636,35.37788111906457,252.96337741607326,238.69175991861647,60.76907426246185,85.0,300.37291948889,59736.0,60.76907426246185,85.0,300.37291948889,59736.0,60.76907426246185,85.0,300.37291948889,59736.0
cells.ome.tif,NucleiLabels,30,0,ch0,54.17329545454545,79.0,183.54667323088842,57207.0,1056.0,127.05382386916237,0.8115580897468575,0.967032967032967,48.176397140423,28.14810741730499,36.667982753900326,64.05776515151516,146.04261363636363,54.17329545454545,79.0,183.54667323088842,57207.0,54.17329545454545,79.0,183.54667323088842,57207.0,54.17329545454545,79.0,183.54667323088842,57207.0
cells.ome.tif,NucleiLabels,31,0,ch0,65.4233926128591,93.0,174.71608753258565,95649.0,1462.0,143.29646455628165,0.6330424380438995,0.9746666666666667,49.087245059536606,37.99927538420934,43.14482836218969,153.0718194254446,22.546511627906977,65.4233926128591,93.0,174.71608753258565,95649.0,65.4233926128591,93.0,174.71608753258565,95649.0,65.4233926128591,93.0,174.71608753258565,95649.0
cells.ome.tif,NucleiLabels,32,0,ch0,62.98312545854732,87.0,235.45752889621906,85846.0,1363.0,139.29646455628165,0.6502672698443197,0.9707977207977208,47.897514107804085,36.38800588249053,41.658438514591815,175.20909757887014,286.7388114453412,62.98312545854732,87.0,235.45752889621906,85846.0,62.98312545854732,87.0,235.45752889621906,85846.0,62.98312545854732,87.0,235.45752889621906,85846.0
cells.ome.tif,NucleiLabels,33,0,ch0,57.30653804930332,80.0,193.98320484233574,53467.0,933.0,113.7401153701776,0.5797694707038603,0.9648397104446742,38.21170670025415,31.134155781112163,34.46639660942099,364.1650589496249,296.5380493033226,57.30653804930332,80.0,193.98320484233574,53467.0,57.30653804930332,80.0,193.98320484233574,53467.0,57.30653804930332,80.0,193.98320484233574,53467.0
cells.ome.tif,NucleiLabels,34,0,ch0,65.7811320754717,89.0,369.66278865551203,52296.0,795.0,104.08326112068524,0.5306253092571328,0.9706959706959707,34.60116752247966,29.328174547272422,31.815490536285218,181.1433962264151,195.62389937106917,65.7811320754717,89.0,369.66278865551203,52296.0,65.7811320754717,89.0,369.66278865551203,52296.0,65.7811320754717,89.0,369.66278865551203,52296.0
cells.ome.tif,NucleiLabels,35,0,ch0,63.763823805060916,89.0,208.4334429230322,68036.0,1067.0,122.46803743153546,0.5940368570109142,0.9797979797979798,41.59448145130097,33.460174144717,36.85846706297507,326.0187441424555,375.3851921274602,63.763823805060916,89.0,208.4334429230322,68036.0,63.763823805060916,89.0,208.4334429230322,68036.0,63.763823805060916,89.0,208.4334429230322,68036.0
cells.ome.tif,NucleiLabels,36,0,ch0,47.815480304077404,65.0,103.88647770641927,69189.0,1447.0,141.29646455628165,0.5022244603624411,0.9750673854447439,46.19876439200052,39.949794607434676,42.92292652221864,460.0960608154803,22.33102971665515,47.815480304077404,65.0,103.88647770641927,69189.0,47.815480304077404,65.0,103.88647770641927,69189.0,47.815480304077404,65.0,103.88647770641927,69189.0
cells.ome.tif,NucleiLabels,37,0,ch0,44.159752868490735,65.0,203.50934221606633,50033.0,1133.0,125.88225099390856,0.6127330398357025,0.9716981132075472,42.82286388167912,33.842479411688586,37.98131651463571,388.98587819947045,491.8993821712268,44.159752868490735,65.0,203.50934221606633,50033.0,44.159752868490735,65.0,203.50934221606633,50033.0,44.159752868490735,65.0,203.50934221606633,50033.0
cells.ome.tif,NucleiLabels,38,0,ch0,68.77655389457121,103.0,222.0035730181418,87415.0,1271.0,134.46803743153546,0.6950135030397294,0.9761904761904762,47.610374203531045,34.23170114287971,40.22794378735249,107.73957513768686,292.0653029110936,68.77655389457121,103.0,222.0035730181418,87415.0,68.77655389457121,103.0,222.0035730181418,87415.0,68.77655389457121,103.0,222.0035730181418,87415.0
cells.ome.tif,NucleiLabels,39,0,ch0,58.00190114068441,85.0,225.29847547311658,61018.0,1052.0,123.88225099390856,0.7713681214590923,0.971375807940905,45.9096333942894,29.216395132121608,36.59846992787254,92.99144486692015,407.8555133079848,58.00190114068441,85.0,225.29847547311658,61018.0,58.00190114068441,85.0,225.29847547311658,61018.0,58.00190114068441,85.0,225.29847547311658,61018.0
cells.ome.tif,NucleiLabels,40,0,ch0,50.408817635270545,77.0,209.63046333147255,50308.0,998.0,117.15432893255071,0.6245160006672774,0.9717624148003895,40.35648896978688,31.518902699796243,35.64678198162763,16.26753507014028,435.5661322645291,50.408817635270545,77.0,209.63046333147255,50308.0,50.408817635270545,77.0,209.63046333147255,50308.0,50.408817635270545,77.0,209.63046333147255,50308.0
cells.ome.tif,NucleiLabels,41,0,ch0,63.149372862029644,88.0,252.90471169335703,55382.0,877.0,111.39696961966999,0.6208595718743054,0.9701327433628318,37.93560765463259,29.73854992132242,33.416030295843605,380.842645381984,185.69441277080958,63.149372862029644,88.0,252.90471169335703,55382.0,63.149372862029644,88.0,252.90471169335703,55382.0,63.149372862029644,88.0,252.90471169335703,55382.0
cells.ome.tif,NucleiLabels,42,0,ch0,61.87588152327221,89.0,222.50927725535678,43870.0,709.0,98.42640687119285,0.6015422541499142,0.9699042407660738,33.73714063543605,26.950610596250407,30.045412914740087,377.04936530324403,338.7616361071932,61.87588152327221,89.0,222.50927725535678,43870.0,61.87588152327221,89.0,222.50927725535678,43870.0,61.87588152327221,89.0,222.50927725535678,43870.0
cells.ome.tif,NucleiLabels,43,0,ch0,67.80494905385736,94.0,316.69557958255734,46582.0,687.0,100.9116882454314,0.7505378284389691,0.9648876404494382,36.82130758460566,24.332532173324648,29.575590733458846,304.45123726346435,316.962154294032,67.80494905385736,94.0,316.69557958255734,46582.0,67.80494905385736,94.0,316.69557958255734,46582.0,67.80494905385736,94.0,316.69557958255734,46582.0
cells.ome.tif,NucleiLabels,44,0,ch0,56.55749486652977,77.0,214.5855033752303,55087.0,974.0,118.3259018078045,0.6935335115842556,0.9720558882235529,41.735431666288804,30.06722193219222,35.21555503711461,324.51950718685833,440.3624229979466,56.55749486652977,77.0,214.5855033752303,55087.0,56.55749486652977,77.0,214.5855033752303,55087.0,56.55749486652977,77.0,214.5855033752303,55087.0
cells.ome.tif,NucleiLabels,45,0,ch0,67.32293080054274,97.0,365.4968011797433,49617.0,737.0,102.32590180780451,0.600346685559864,0.9596354166666666,34.33128235816205,27.4560952357387,30.632948674096244,211.9348710990502,210.640434192673,67.32293080054274,97.0,365.4968011797433,49617.0,67.32293080054274,97.0,365.4968011797433,49617.0,67.32293080054274,97.0,365.4968011797433,49617.0
cells.ome.tif,NucleiLabels,46,0,ch0,53.91740674955595,80.0,142.20365792869333,60711.0,1126.0,127.29646455628166,0.6480078456081579,0.9665236051502146,43.6375135532958,33.23579916047454,37.86380497746883,344.7664298401421,16.04884547069272,53.91740674955595,80.0,142.20365792869333,60711.0,53.91740674955595,80.0,142.20365792869333,60711.0,53.91740674955595,80.0,142.20365792869333,60711.0
cells.ome.tif,NucleiLabels,47,0,ch0,53.4462890625,78.0,176.39945888519287,54729.0,1024.0,122.81118318204308,0.6846103288306765,0.9633113828786454,42.47912780011788,30.963429270604774,36.1081333470564,159.3623046875,389.033203125,53.4462890625,78.0,176.39945888519287,54729.0,53.4462890625,78.0,176.39945888519287,54729.0,53.4462890625,78.0,176.39945888519287,54729.0
